Country;League;Season;Date;Time;Home;Away;HG;AG;Res;PH;PD;PA;MaxH;MaxD;MaxA;AvgH;AvgD;AvgA
Brazil;Serie A;2014;11/10/2014;22:30:00;Botafogo RJ;Corinthians;1;0;0;474;345;191;5;38;191;445;333;182
Brazil;Serie A;2014;11/10/2014;22:30:00;Goias;Coritiba;3;0;0;228;317;368;248;33;368;229;31;317
Brazil;Serie A;2014;12/10/2014;01:00:00;Palmeiras;Gremio;2;1;0;241;324;332;26;33;345;239;308;302
Brazil;Serie A;2014;12/10/2014;20:00:00;Atletico-MG;Sao Paulo;1;0;0;205;354;392;21;354;425;197;331;375
Brazil;Serie A;2014;12/10/2014;20:00:00;Bahia;Chapecoense-SC;0;1;1;193;352;45;193;353;48;185;331;429
Brazil;Serie A;2014;12/10/2014;20:00:00;Flamengo RJ;Cruzeiro;3;0;0;272;326;285;295;33;285;269;309;264
Brazil;Serie A;2014;12/10/2014;20:00:00;Internacional;Fluminense;2;1;0;197;364;407;201;364;437;192;337;384
Brazil;Serie A;2014;12/10/2014;22:30:00;Atletico-PR;Figueirense;3;0;0;154;404;77;17;405;86;155;372;629
Brazil;Serie A;2014;12/10/2014;22:30:00;Criciuma;Santos;3;0;0;24;35;313;26;35;32;239;318;292
Brazil;Serie A;2014;12/10/2014;22:30:00;Sport Recife;Vitoria;1;2;1;208;358;377;21;375;465;195;336;381
Brazil;Serie A;2014;18/10/2014;22:30:00;Fluminense;Criciuma;4;2;0;153;437;709;155;45;76;151;393;647
Brazil;Serie A;2014;18/10/2014;22:30:00;Goias;Gremio;0;0;2;241;308;35;262;32;35;24;295;315
Brazil;Serie A;2014;18/10/2014;22:30:00;Sao Paulo;Bahia;2;1;0;142;466;912;15;5;94;141;425;779
Brazil;Serie A;2014;19/10/2014;01:00:00;Atletico-MG;Chapecoense-SC;1;0;0;154;428;706;155;47;83;148;397;677
Brazil;Serie A;2014;19/10/2014;19:00:00;Atletico-PR;Flamengo RJ;2;1;0;21;338;398;215;34;425;206;32;362
Brazil;Serie A;2014;19/10/2014;19:00:00;Figueirense;Coritiba;4;0;0;328;333;237;328;333;258;295;311;241
Brazil;Serie A;2014;19/10/2014;19:00:00;Internacional;Corinthians;1;2;1;194;336;471;198;345;5;19;321;424
Brazil;Serie A;2014;19/10/2014;19:00:00;Palmeiras;Santos;1;3;1;236;341;322;245;341;325;232;322;3
Brazil;Serie A;2014;19/10/2014;21:30:00;Botafogo RJ;Sport Recife;1;1;2;204;35;398;22;35;415;204;326;358
Brazil;Serie A;2014;19/10/2014;21:30:00;Vitoria;Cruzeiro;0;1;1;374;351;212;395;355;215;35;33;205
Brazil;Serie A;2014;22/10/2014;00:50:00;Bahia;Atletico-MG;1;1;2;291;336;26;298;336;266;282;311;251
Brazil;Serie A;2014;22/10/2014;22:30:00;Corinthians;Vitoria;2;1;0;192;343;47;195;35;485;185;329;432
Brazil;Serie A;2014;22/10/2014;22:30:00;Criciuma;Atletico-PR;0;1;1;243;347;308;244;347;34;23;318;307
Brazil;Serie A;2014;22/10/2014;22:30:00;Cruzeiro;Palmeiras;1;1;2;134;545;1066;14;55;12;132;487;896
Brazil;Serie A;2014;22/10/2014;22:30:00;Flamengo RJ;Internacional;2;0;0;208;344;395;211;345;41;204;323;364
Brazil;Serie A;2014;23/10/2014;00:00:00;Coritiba;Botafogo RJ;2;0;0;164;413;583;164;413;65;158;38;563
Brazil;Serie A;2014;23/10/2014;00:00:00;Gremio;Figueirense;1;0;0;148;444;807;154;445;865;145;401;743
Brazil;Serie A;2014;23/10/2014;01:00:00;Chapecoense-SC;Sao Paulo;0;0;2;279;334;273;298;334;273;277;313;254
Brazil;Serie A;2014;23/10/2014;01:00:00;Santos;Fluminense;0;1;1;174;391;521;19;391;521;176;355;446
Brazil;Serie A;2014;23/10/2014;01:30:00;Sport Recife;Goias;0;1;1;2;337;439;2;34;45;195;321;398
Brazil;Serie A;2014;25/10/2014;19:20:00;Figueirense;Cruzeiro;1;1;2;471;358;188;472;36;198;411;339;187
Brazil;Serie A;2014;25/10/2014;19:20:00;Fluminense;Atletico-PR;2;1;0;175;377;533;175;395;62;166;364;508
Brazil;Serie A;2014;25/10/2014;19:20:00;Palmeiras;Corinthians;1;1;2;3;311;271;31;313;275;276;302;261
Brazil;Serie A;2014;25/10/2014;21:30:00;Atletico-MG;Sport Recife;3;2;0;169;39;567;171;405;6;163;364;531
Brazil;Serie A;2014;25/10/2014;21:30:00;Chapecoense-SC;Santos;1;1;2;212;329;395;214;345;405;205;32;364
Brazil;Serie A;2014;25/10/2014;21:30:00;Coritiba;Gremio;1;1;2;231;309;372;238;325;372;221;31;335
Brazil;Serie A;2014;25/10/2014;21:30:00;Vitoria;Criciuma;3;1;0;207;349;39;21;355;45;198;327;38
Brazil;Serie A;2014;26/10/2014;00:00:00;Botafogo RJ;Flamengo RJ;2;1;0;287;333;266;3;335;288;273;313;257
Brazil;Serie A;2014;26/10/2014;00:00:00;Internacional;Bahia;2;0;0;145;462;835;145;485;95;142;415;77
Brazil;Serie A;2014;27/10/2014;22:30:00;Sao Paulo;Goias;3;0;0;161;394;668;164;42;74;157;372;597
Brazil;Serie A;2014;01/11/2014;21:30:00;Goias;Fluminense;0;2;1;263;325;297;27;34;3;251;315;278
Brazil;Serie A;2014;01/11/2014;21:30:00;Gremio;Vitoria;1;0;0;147;441;842;15;45;9;144;405;744
Brazil;Serie A;2014;01/11/2014;23:00:00;Corinthians;Coritiba;2;2;2;185;356;488;187;375;53;176;339;471
Brazil;Serie A;2014;02/11/2014;19:00:00;Criciuma;Sao Paulo;1;2;1;295;351;249;316;351;26;289;322;239
Brazil;Serie A;2014;02/11/2014;19:00:00;Cruzeiro;Botafogo RJ;2;1;0;132;556;1137;135;58;12;13;503;964
Brazil;Serie A;2014;02/11/2014;19:00:00;Santos;Internacional;1;2;1;233;348;324;26;35;324;235;325;294
Brazil;Serie A;2014;02/11/2014;19:00:00;Sport Recife;Figueirense;1;0;0;182;352;52;185;352;52;18;334;455
Brazil;Serie A;2014;02/11/2014;21:30:00;Atletico-PR;Atletico-MG;1;0;0;211;347;376;224;35;38;209;33;341
Brazil;Serie A;2014;02/11/2014;21:30:00;Flamengo RJ;Chapecoense-SC;3;0;0;202;336;43;205;345;487;189;322;429
Brazil;Serie A;2014;02/11/2014;22:00:00;Bahia;Palmeiras;0;1;1;236;329;335;238;335;352;22;317;326
Brazil;Serie A;2014;08/11/2014;21:30:00;Coritiba;Fluminense;1;0;0;227;348;338;227;348;36;21;329;337
Brazil;Serie A;2014;08/11/2014;21:30:00;Palmeiras;Atletico-MG;0;2;1;176;384;508;189;41;52;176;354;445
Brazil;Serie A;2014;08/11/2014;23:00:00;Botafogo RJ;Atletico-PR;0;2;1;226;335;354;24;335;395;224;314;324
Brazil;Serie A;2014;09/11/2014;19:00:00;Figueirense;Chapecoense-SC;1;0;0;227;314;375;242;33;375;222;309;334
Brazil;Serie A;2014;09/11/2014;19:00:00;Gremio;Internacional;4;1;0;207;332;414;23;335;414;207;315;367
Brazil;Serie A;2014;09/11/2014;19:00:00;Sport Recife;Flamengo RJ;2;2;2;221;323;379;225;335;379;213;316;345
Brazil;Serie A;2014;09/11/2014;19:00:00;Vitoria;Sao Paulo;1;2;1;271;347;271;288;353;271;265;326;256
Brazil;Serie A;2014;09/11/2014;21:30:00;Corinthians;Santos;1;0;0;188;361;457;19;365;52;18;339;447
Brazil;Serie A;2014;09/11/2014;21:30:00;Cruzeiro;Criciuma;3;1;0;128;602;1331;134;62;1331;127;535;1003
Brazil;Serie A;2014;09/11/2014;21:30:00;Goias;Bahia;3;0;0;207;338;406;215;338;42;197;324;388
Brazil;Serie A;2014;13/11/2014;00:00:00;Sao Paulo;Internacional;1;1;2;166;404;569;17;425;7;161;377;531
Brazil;Serie A;2014;15/11/2014;21:30:00;Criciuma;Gremio;0;3;1;339;332;233;355;35;233;327;318;22
Brazil;Serie A;2014;15/11/2014;21:30:00;Fluminense;Botafogo RJ;1;0;0;174;394;508;174;415;59;165;372;501
Brazil;Serie A;2014;16/11/2014;19:00:00;Atletico-PR;Sport Recife;0;1;1;169;393;549;175;395;58;168;356;5
Brazil;Serie A;2014;16/11/2014;19:00:00;Bahia;Corinthians;1;2;1;3;312;269;318;325;269;289;301;251
Brazil;Serie A;2014;16/11/2014;19:00:00;Flamengo RJ;Coritiba;3;2;0;211;341;389;213;345;415;203;326;36
Brazil;Serie A;2014;16/11/2014;19:00:00;Internacional;Goias;1;0;0;152;434;73;155;475;81;147;406;693
Brazil;Serie A;2014;16/11/2014;19:00:00;Santos;Cruzeiro;0;1;1;256;353;284;257;365;3;24;33;282
Brazil;Serie A;2014;16/11/2014;21:30:00;Atletico-MG;Figueirense;1;1;2;156;413;706;158;42;738;152;384;632
Brazil;Serie A;2014;16/11/2014;21:30:00;Chapecoense-SC;Vitoria;0;1;1;195;34;456;197;34;5;19;328;411
Brazil;Serie A;2014;16/11/2014;21:30:00;Sao Paulo;Palmeiras;2;0;0;174;382;534;174;405;66;163;365;535
Brazil;Serie A;2014;19/11/2014;21:30:00;Atletico-PR;Santos;1;1;2;221;351;351;225;36;38;211;328;337
Brazil;Serie A;2014;19/11/2014;21:30:00;Botafogo RJ;Figueirense;0;1;1;204;348;404;21;35;41;199;328;374
Brazil;Serie A;2014;19/11/2014;23:00:00;Criciuma;Bahia;0;1;1;215;368;347;215;368;37;207;338;34
Brazil;Serie A;2014;19/11/2014;23:00:00;Goias;Corinthians;0;1;1;42;334;204;435;35;207;397;326;194
Brazil;Serie A;2014;19/11/2014;23:00:00;Vitoria;Coritiba;1;1;2;247;327;318;25;34;33;232;318;303
Brazil;Serie A;2014;20/11/2014;00:00:00;Atletico-MG;Flamengo RJ;4;0;0;159;422;63;172;425;73;156;382;581
Brazil;Serie A;2014;20/11/2014;00:00:00;Palmeiras;Sport Recife;0;2;1;165;404;589;166;45;7;157;381;57
Brazil;Serie A;2014;20/11/2014;21:30:00;Fluminense;Chapecoense-SC;1;4;1;152;423;753;153;46;803;146;404;702
Brazil;Serie A;2014;20/11/2014;23:50:00;Gremio;Cruzeiro;1;2;1;213;328;401;22;35;401;205;321;361
Brazil;Serie A;2014;22/11/2014;21:30:00;Internacional;Atletico-MG;2;1;0;176;399;486;176;399;6;166;371;495
Brazil;Serie A;2014;22/11/2014;23:00:00;Bahia;Atletico-PR;1;2;1;176;377;519;177;385;59;171;352;485
Brazil;Serie A;2014;23/11/2014;19:00:00;Cruzeiro;Goias;2;1;0;134;526;1137;14;6;13;131;489;945
Brazil;Serie A;2014;23/11/2014;19:00:00;Figueirense;Vitoria;2;0;0;22;334;362;224;34;375;214;324;335
Brazil;Serie A;2014;23/11/2014;19:00:00;Flamengo RJ;Criciuma;1;1;2;152;449;695;155;475;83;15;405;633
Brazil;Serie A;2014;23/11/2014;19:00:00;Santos;Sao Paulo;0;1;1;247;359;293;258;359;298;243;325;282
Brazil;Serie A;2014;23/11/2014;19:00:00;Sport Recife;Fluminense;2;2;2;244;353;301;295;365;313;236;327;29
Brazil;Serie A;2014;23/11/2014;21:30:00;Chapecoense-SC;Botafogo RJ;2;0;0;191;358;449;191;375;52;181;343;439
Brazil;Serie A;2014;23/11/2014;21:30:00;Corinthians;Gremio;1;0;0;194;326;477;195;34;479;189;325;421
Brazil;Serie A;2014;23/11/2014;21:30:00;Coritiba;Palmeiras;2;0;0;177;369;531;185;385;531;176;35;456
Brazil;Serie A;2014;29/11/2014;21:30:00;Criciuma;Sport Recife;2;2;2;273;337;276;292;34;276;271;317;256
Brazil;Serie A;2014;29/11/2014;21:30:00;Internacional;Palmeiras;3;1;0;154;443;673;158;443;7;152;394;62
Brazil;Serie A;2014;29/11/2014;23:00:00;Flamengo RJ;Vitoria;4;0;0;278;345;266;278;355;275;259;326;261
Brazil;Serie A;2014;30/11/2014;19:00:00;Chapecoense-SC;Cruzeiro;1;1;2;25;349;295;25;349;327;232;325;297
Brazil;Serie A;2014;30/11/2014;19:00:00;Fluminense;Corinthians;5;2;0;324;332;24;324;365;25;296;318;236
Brazil;Serie A;2014;30/11/2014;19:00:00;Santos;Botafogo RJ;2;0;0;167;42;535;167;425;6;16;383;531
Brazil;Serie A;2014;30/11/2014;19:00:00;Sao Paulo;Figueirense;1;1;2;142;447;1022;155;447;1022;146;399;737
Brazil;Serie A;2014;30/11/2014;21:30:00;Atletico-MG;Coritiba;1;2;1;172;382;55;185;39;56;173;353;469
Brazil;Serie A;2014;30/11/2014;21:30:00;Atletico-PR;Goias;1;0;0;184;362;485;187;365;52;177;342;457
Brazil;Serie A;2014;30/11/2014;21:30:00;Bahia;Gremio;1;0;0;312;341;243;32;341;25;307;316;231
Brazil;Serie A;2014;06/12/2014;18:30:00;Corinthians;Criciuma;2;1;0;124;625;1665;125;67;17;121;584;1328
Brazil;Serie A;2014;06/12/2014;18:30:00;Figueirense;Internacional;1;2;1;383;357;204;383;357;22;352;332;204
Brazil;Serie A;2014;07/12/2014;19:00:00;Botafogo RJ;Atletico-MG;0;0;2;4;384;194;45;4;194;398;355;184
Brazil;Serie A;2014;07/12/2014;19:00:00;Coritiba;Bahia;3;2;0;206;363;376;23;363;415;212;333;33
Brazil;Serie A;2014;07/12/2014;19:00:00;Cruzeiro;Fluminense;2;1;0;168;407;528;168;43;575;162;375;523
Brazil;Serie A;2014;07/12/2014;19:00:00;Goias;Chapecoense-SC;4;2;0;207;339;397;215;345;405;204;323;361
Brazil;Serie A;2014;07/12/2014;19:00:00;Gremio;Flamengo RJ;1;1;2;15;434;791;15;445;86;146;404;708
Brazil;Serie A;2014;07/12/2014;19:00:00;Palmeiras;Atletico-PR;1;1;2;144;464;837;145;51;9;14;441;735
Brazil;Serie A;2014;07/12/2014;19:00:00;Sport Recife;Sao Paulo;1;0;0;246;352;294;266;365;305;238;327;285
Brazil;Serie A;2014;07/12/2014;19:00:00;Vitoria;Santos;0;1;1;179;383;492;186;39;492;175;357;446
Brazil;Serie A;2015;09/05/2015;22:30:00;Chapecoense-SC;Coritiba;2;1;0;221;324;377;232;33;38;212;315;35
Brazil;Serie A;2015;09/05/2015;22:30:00;Palmeiras;Atletico-MG;2;2;2;172;372;576;172;41;65;165;352;535
Brazil;Serie A;2015;10/05/2015;01:00:00;Fluminense;Joinville;1;0;0;162;389;669;167;401;673;157;372;596
Brazil;Serie A;2015;10/05/2015;15:00:00;Gremio;Ponte Preta;3;3;2;164;371;664;165;41;71;157;363;616
Brazil;Serie A;2015;10/05/2015;20:00:00;Atletico-PR;Internacional;3;0;0;219;331;374;231;336;374;216;318;337
Brazil;Serie A;2015;10/05/2015;20:00:00;Cruzeiro;Corinthians;0;1;1;284;324;274;295;33;283;276;309;257
Brazil;Serie A;2015;10/05/2015;20:00:00;Sao Paulo;Flamengo RJ;2;1;0;223;338;36;225;35;366;212;323;339
Brazil;Serie A;2015;10/05/2015;20:00:00;Sport Recife;Figueirense;4;1;0;171;366;591;185;378;591;171;346;497
Brazil;Serie A;2015;10/05/2015;22:30:00;Avai;Santos;1;1;2;382;347;211;392;349;222;343;327;209
Brazil;Serie A;2015;10/05/2015;22:30:00;Vasco;Goias;0;0;2;166;372;646;175;385;646;165;353;544
Brazil;Serie A;2015;16/05/2015;22:30:00;Coritiba;Gremio;2;0;0;26;318;306;279;325;311;254;302;287
Brazil;Serie A;2015;16/05/2015;22:30:00;Goias;Atletico-PR;2;0;0;23;321;36;231;33;364;223;31;33
Brazil;Serie A;2015;17/05/2015;01:00:00;Corinthians;Chapecoense-SC;1;0;0;171;368;595;172;41;73;16;359;593
Brazil;Serie A;2015;17/05/2015;15:00:00;Figueirense;Vasco;0;0;2;258;318;308;27;325;308;25;308;287
Brazil;Serie A;2015;17/05/2015;20:00:00;Atletico-MG;Fluminense;4;1;0;204;343;41;22;365;425;199;33;372
Brazil;Serie A;2015;17/05/2015;20:00:00;Flamengo RJ;Sport Recife;2;2;2;168;389;57;168;4;65;162;366;547
Brazil;Serie A;2015;17/05/2015;20:00:00;Santos;Cruzeiro;1;0;0;188;357;47;191;36;473;182;34;43
Brazil;Serie A;2015;17/05/2015;22:30:00;Internacional;Avai;1;0;0;176;39;501;18;4;678;165;368;526
Brazil;Serie A;2015;17/05/2015;22:30:00;Joinville;Palmeiras;0;0;2;33;321;243;333;35;25;309;311;233
Brazil;Serie A;2015;17/05/2015;22:30:00;Ponte Preta;Sao Paulo;1;0;0;311;325;253;34;334;253;299;314;237
Brazil;Serie A;2015;23/05/2015;22:30:00;Sao Paulo;Joinville;3;0;0;148;421;878;148;44;94;143;4;807
Brazil;Serie A;2015;23/05/2015;22:30:00;Vasco;Internacional;1;1;2;189;346;481;19;37;54;18;337;456
Brazil;Serie A;2015;24/05/2015;01:00:00;Gremio;Figueirense;1;0;0;153;41;79;156;411;822;15;379;708
Brazil;Serie A;2015;24/05/2015;15:00:00;Palmeiras;Goias;0;1;1;163;391;664;163;41;75;153;376;654
Brazil;Serie A;2015;24/05/2015;20:00:00;Atletico-PR;Atletico-MG;1;0;0;368;335;22;372;35;23;334;325;214
Brazil;Serie A;2015;24/05/2015;20:00:00;Avai;Flamengo RJ;2;1;0;296;316;273;296;32;29;264;306;271
Brazil;Serie A;2015;24/05/2015;20:00:00;Chapecoense-SC;Santos;1;0;0;281;317;283;281;34;286;263;31;269
Brazil;Serie A;2015;24/05/2015;20:00:00;Fluminense;Corinthians;0;0;2;277;317;287;282;325;3;26;305;276
Brazil;Serie A;2015;24/05/2015;22:30:00;Cruzeiro;Ponte Preta;1;1;2;239;334;325;239;36;38;222;321;321
Brazil;Serie A;2015;24/05/2015;22:30:00;Sport Recife;Coritiba;1;0;0;182;357;51;2;368;51;182;338;441
Brazil;Serie A;2015;30/05/2015;22:30:00;Coritiba;Avai;1;2;1;169;374;595;175;38;595;169;352;513
Brazil;Serie A;2015;30/05/2015;22:30:00;Ponte Preta;Chapecoense-SC;3;1;0;19;358;453;192;37;5;182;34;435
Brazil;Serie A;2015;31/05/2015;01:00:00;Joinville;Atletico-PR;1;2;1;241;326;33;247;335;33;233;308;311
Brazil;Serie A;2015;31/05/2015;15:00:00;Santos;Sport Recife;2;2;2;153;432;72;157;433;75;152;391;633
Brazil;Serie A;2015;31/05/2015;20:00:00;Atletico-MG;Vasco;3;0;0;142;479;892;15;479;92;141;424;779
Brazil;Serie A;2015;31/05/2015;20:00:00;Corinthians;Palmeiras;0;2;1;211;326;41;22;34;42;205;317;371
Brazil;Serie A;2015;31/05/2015;20:00:00;Goias;Gremio;1;1;2;292;31;277;292;32;287;272;297;269
Brazil;Serie A;2015;31/05/2015;20:00:00;Internacional;Sao Paulo;0;0;2;248;334;309;26;335;32;235;317;303
Brazil;Serie A;2015;31/05/2015;22:30:00;Figueirense;Cruzeiro;2;1;0;302;322;261;31;325;262;291;308;247
Brazil;Serie A;2015;31/05/2015;22:30:00;Flamengo RJ;Fluminense;2;3;1;24;333;325;25;337;326;235;315;303
Brazil;Serie A;2015;03/06/2015;23:30:00;Atletico-PR;Figueirense;1;0;0;165;366;683;175;395;73;164;348;573
Brazil;Serie A;2015;03/06/2015;23:30:00;Chapecoense-SC;Joinville;2;0;0;165;373;665;17;378;665;165;352;546
Brazil;Serie A;2015;03/06/2015;23:30:00;Vasco;Ponte Preta;0;3;1;244;328;325;265;34;33;241;311;298
Brazil;Serie A;2015;04/06/2015;01:00:00;Sao Paulo;Santos;3;2;0;19;364;445;195;38;485;186;338;416
Brazil;Serie A;2015;04/06/2015;02:00:00;Avai;Atletico-MG;1;4;1;395;361;203;455;365;206;373;335;197
Brazil;Serie A;2015;04/06/2015;02:00:00;Cruzeiro;Flamengo RJ;1;0;0;193;355;449;194;385;485;183;341;426
Brazil;Serie A;2015;04/06/2015;02:00:00;Gremio;Corinthians;3;1;0;219;315;401;225;34;401;211;306;366
Brazil;Serie A;2015;04/06/2015;20:00:00;Fluminense;Coritiba;2;0;0;183;352;515;185;39;56;174;343;485
Brazil;Serie A;2015;05/06/2015;01:00:00;Palmeiras;Internacional;1;1;2;188;361;468;195;385;47;187;338;41
Brazil;Serie A;2015;05/06/2015;01:00:00;Sport Recife;Goias;1;0;0;176;353;571;192;36;571;175;338;481
Brazil;Serie A;2015;06/06/2015;22:30:00;Atletico-MG;Cruzeiro;1;3;1;169;397;546;169;4;62;163;37;522
Brazil;Serie A;2015;06/06/2015;22:30:00;Flamengo RJ;Chapecoense-SC;1;0;0;182;356;514;183;37;53;174;343;479
Brazil;Serie A;2015;06/06/2015;22:30:00;Santos;Ponte Preta;2;2;2;198;347;427;199;36;44;192;331;402
Brazil;Serie A;2015;07/06/2015;02:00:00;Atletico-PR;Vasco;2;0;0;167;385;599;173;395;66;164;357;551
Brazil;Serie A;2015;07/06/2015;02:00:00;Joinville;Corinthians;0;1;1;441;321;205;441;33;218;384;309;204
Brazil;Serie A;2015;07/06/2015;02:00:00;Sao Paulo;Gremio;2;0;0;181;345;544;183;368;544;177;337;476
Brazil;Serie A;2015;07/06/2015;15:00:00;Internacional;Coritiba;2;0;0;167;385;605;167;385;65;16;363;574
Brazil;Serie A;2015;07/06/2015;23:30:00;Figueirense;Palmeiras;2;1;0;342;332;232;35;332;235;322;311;226
Brazil;Serie A;2015;07/06/2015;23:30:00;Fluminense;Sport Recife;0;0;2;17;379;573;175;379;62;168;353;511
Brazil;Serie A;2015;07/06/2015;23:30:00;Goias;Avai;0;1;1;182;353;523;184;353;56;178;332;474
Brazil;Serie A;2015;10/06/2015;23:30:00;Atletico-MG;Santos;2;2;2;153;458;661;156;465;75;15;423;604
Brazil;Serie A;2015;13/06/2015;20:30:00;Chapecoense-SC;Sao Paulo;0;1;1;27;312;299;285;32;299;262;301;276
Brazil;Serie A;2015;13/06/2015;20:30:00;Corinthians;Internacional;2;1;0;171;366;592;188;366;592;175;337;494
Brazil;Serie A;2015;13/06/2015;20:30:00;Coritiba;Flamengo RJ;0;1;1;276;32;285;283;32;3;26;304;275
Brazil;Serie A;2015;14/06/2015;01:00:00;Sport Recife;Joinville;2;1;0;162;394;649;17;394;695;158;366;592
Brazil;Serie A;2015;14/06/2015;01:00:00;Vasco;Cruzeiro;1;3;1;322;322;248;33;34;27;292;307;246
Brazil;Serie A;2015;14/06/2015;15:00:00;Ponte Preta;Goias;0;0;2;16;391;7;165;425;7;158;37;584
Brazil;Serie A;2015;14/06/2015;20:00:00;Avai;Figueirense;1;1;2;213;333;391;22;333;4;206;317;365
Brazil;Serie A;2015;14/06/2015;20:00:00;Gremio;Atletico-PR;2;1;0;169;372;609;18;372;609;168;349;522
Brazil;Serie A;2015;14/06/2015;20:00:00;Palmeiras;Fluminense;2;1;0;185;354;499;199;36;511;178;337;463
Brazil;Serie A;2015;19/06/2015;01:00:00;Figueirense;Internacional;0;0;2;288;321;273;3;325;274;282;304;256
Brazil;Serie A;2015;20/06/2015;20:30:00;Flamengo RJ;Atletico-MG;0;2;1;256;344;291;27;344;293;252;322;271
Brazil;Serie A;2015;20/06/2015;20:30:00;Santos;Corinthians;1;0;0;228;33;353;245;335;353;228;313;319
Brazil;Serie A;2015;20/06/2015;20:30:00;Sport Recife;Vasco;2;1;0;179;374;5;181;386;61;171;349;496
Brazil;Serie A;2015;21/06/2015;01:00:00;Gremio;Palmeiras;1;0;0;202;345;415;21;345;418;202;322;375
Brazil;Serie A;2015;21/06/2015;15:00:00;Cruzeiro;Chapecoense-SC;0;1;1;162;392;653;164;41;658;157;368;614
Brazil;Serie A;2015;21/06/2015;20:00:00;Atletico-PR;Coritiba;2;2;2;196;34;452;199;355;51;19;324;419
Brazil;Serie A;2015;21/06/2015;20:00:00;Joinville;Goias;2;1;0;239;312;349;242;325;36;226;301;33
Brazil;Serie A;2015;21/06/2015;20:00:00;Sao Paulo;Avai;1;1;2;153;453;669;153;455;8;147;41;664
Brazil;Serie A;2015;24/06/2015;23:30:00;Fluminense;Ponte Preta;2;0;0;203;342;416;23;35;427;205;322;367
Brazil;Serie A;2015;27/06/2015;20:00:00;Avai;Gremio;1;2;1;35;322;234;35;325;255;315;306;232
Brazil;Serie A;2015;27/06/2015;20:00:00;Chapecoense-SC;Sport Recife;1;1;2;204;339;419;206;34;45;194;323;398
Brazil;Serie A;2015;28/06/2015;01:00:00;Corinthians;Figueirense;2;1;0;153;414;78;155;425;88;149;379;725
Brazil;Serie A;2015;28/06/2015;15:00:00;Atletico-MG;Joinville;1;0;0;123;652;1659;125;69;1685;122;581;1255
Brazil;Serie A;2015;28/06/2015;20:00:00;Coritiba;Cruzeiro;1;0;0;278;327;278;295;33;278;274;311;257
Brazil;Serie A;2015;28/06/2015;20:00:00;Goias;Fluminense;1;2;1;241;32;336;253;334;34;23;306;319
Brazil;Serie A;2015;28/06/2015;20:00:00;Palmeiras;Sao Paulo;4;0;0;217;338;374;236;34;374;216;318;341
Brazil;Serie A;2015;28/06/2015;20:00:00;Ponte Preta;Atletico-PR;2;1;0;192;358;445;192;365;49;184;343;423
Brazil;Serie A;2015;28/06/2015;22:30:00;Internacional;Santos;1;0;0;214;341;377;215;341;445;204;325;365
Brazil;Serie A;2015;28/06/2015;22:30:00;Vasco;Flamengo RJ;1;0;0;395;328;214;42;34;223;366;321;205
Brazil;Serie A;2015;01/07/2015;23:30:00;Sport Recife;Internacional;3;0;0;203;341;418;205;375;47;196;329;387
Brazil;Serie A;2015;01/07/2015;23:30:00;Vasco;Avai;1;0;0;185;359;482;207;37;482;188;338;409
Brazil;Serie A;2015;02/07/2015;01:00:00;Atletico-MG;Coritiba;2;0;0;136;515;1015;136;55;11;133;482;874
Brazil;Serie A;2015;02/07/2015;01:00:00;Palmeiras;Chapecoense-SC;2;0;0;158;398;7;167;406;7;155;377;616
Brazil;Serie A;2015;02/07/2015;02:00:00;Atletico-PR;Sao Paulo;2;1;0;227;337;346;25;34;346;229;314;315
Brazil;Serie A;2015;02/07/2015;02:00:00;Gremio;Cruzeiro;1;0;0;202;341;422;202;344;53;189;33;414
Brazil;Serie A;2015;02/07/2015;02:00:00;Joinville;Flamengo RJ;0;1;1;348;315;238;356;335;255;315;305;234
Brazil;Serie A;2015;02/07/2015;23:30:00;Corinthians;Ponte Preta;2;0;0;179;358;53;182;358;6;176;337;482
Brazil;Serie A;2015;02/07/2015;23:30:00;Figueirense;Goias;3;1;0;221;315;391;224;34;4;214;305;36
Brazil;Serie A;2015;03/07/2015;01:00:00;Fluminense;Santos;2;1;0;222;345;352;23;345;39;217;326;331
Brazil;Serie A;2015;04/07/2015;19:00:00;Coritiba;Joinville;0;0;2;168;359;648;17;37;69;164;349;567
Brazil;Serie A;2015;05/07/2015;01:00:00;Chapecoense-SC;Vasco;1;0;0;179;347;565;195;35;568;18;328;472
Brazil;Serie A;2015;05/07/2015;01:00:00;Cruzeiro;Atletico-PR;2;0;0;174;367;542;176;367;569;168;352;515
Brazil;Serie A;2015;05/07/2015;15:00:00;Avai;Sport Recife;2;2;2;232;334;339;25;335;339;229;317;309
Brazil;Serie A;2015;05/07/2015;20:00:00;Goias;Corinthians;0;0;2;311;308;264;325;32;264;302;292;25
Brazil;Serie A;2015;05/07/2015;20:00:00;Santos;Gremio;1;3;1;22;344;358;225;344;385;215;321;336
Brazil;Serie A;2015;05/07/2015;20:00:00;Sao Paulo;Fluminense;0;0;2;171;381;563;175;381;563;17;356;488
Brazil;Serie A;2015;05/07/2015;22:30:00;Flamengo RJ;Figueirense;1;2;1;159;401;675;161;403;77;155;369;642
Brazil;Serie A;2015;05/07/2015;22:30:00;Internacional;Atletico-MG;1;3;1;242;353;304;26;353;313;241;329;283
Brazil;Serie A;2015;05/07/2015;22:30:00;Ponte Preta;Palmeiras;0;2;1;406;354;202;433;364;215;388;333;194
